,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,last_owned
8447,SOLD,38000,3.0,2.0,1.29,101 Easy St,Hoosick Falls,New York,12090.0,1200.0,Not Owned
8448,SOLD,38000,3.0,2.0,1.19,105 Easy St,Hoosick Falls,New York,12090.0,1200.0,Not Owned
8449,SOLD,675000,3.0,3.0,2.5,272 Garner Rd,Sand Lake,New York,12018.0,3600.0,10/26/2001
8450,SOLD,38000,3.0,2.0,1.08,111 Easy St,Hoosick Falls,New York,12090.0,1200.0,Not Owned
8451,SOLD,998000,4.0,3.0,104.0,122 Thomaston Rd,Morris,Connecticut,6763.0,2874.0,Not Owned
8452,SOLD,895000,3.0,1.0,0.6,8 Holley St,Salisbury,Connecticut,6039.0,11968.0,8/20/1999
8453,SOLD,825000,4.0,3.0,4.0,439 Maple St,Litchfield,Connecticut,6759.0,2920.0,5/20/2019
8454,SOLD,1400000,9.0,6.0,1.4,40 Main St,Philmont,New York,12565.0,6157.0,Not Owned
8455,SOLD,699000,4.0,3.0,5.03,12A River Rd,Cornwall,Connecticut,6796.0,2300.0,Not Owned
8456,SOLD,1295000,5.0,5.0,5.58,343 West St,New Lebanon,New York,12125.0,5212.0,Not Owned
8457,SOLD,1495000,3.0,3.0,24.06,1114 County Route 3,Ancram,New York,12502.0,3228.0,10/24/2014
8458,SOLD,699900,12.0,3.0,1.34,354 Woodbury Rd,Watertown,Connecticut,6795.0,7154.0,Not Owned
8459,SOLD,795000,3.0,2.0,33.0,376 Cornwall Bridge Rd,Sharon,Connecticut,6069.0,1560.0,Not Owned
8460,SOLD,599000,4.0,3.0,2.58,201 Orchard Ave,Woodbury,Connecticut,6798.0,2000.0,Not Owned
8461,SOLD,275000,3.0,2.0,27.39,400 Pitts Rd,Chatham,New York,12136.0,3200.0,3/24/2004
8462,SOLD,2100000,4.0,4.0,1.56,254 Island Dr,Copake,New York,12521.0,3100.0,11/3/1997
8463,SOLD,495000,2.0,2.0,138.0,75 Malden Bridge Rd,Nassau,New York,12123.0,1556.0,Not Owned
8464,SOLD,495000,3.0,2.0,40.0,66 Yerdon Rd,Grafton,New York,12138.0,4034.0,Not Owned
8465,SOLD,189900,4.0,1.0,4.79,3757 NY 150,Sand Lake,New York,12061.0,1607.0,11/27/2018
8466,SOLD,109000,4.0,3.0,0.05,22 4th St,Hoosick Falls,New York,12090.0,1890.0,3/24/2020
8467,SOLD,499000,3.0,2.0,0.8,39 White Hollow Rd,Salisbury,Connecticut,6039.0,1865.0,12/14/1999
8468,SOLD,129900,2.0,2.0,0.1,63 Center St,Hoosick Falls,New York,12090.0,1120.0,5/16/2005
8469,SOLD,235000,3.0,3.0,0.09,12 Tapping Reeve Vlg Unit 12,Litchfield,Connecticut,6759.0,1440.0,3/29/2019
8470,SOLD,225000,3.0,1.0,60.0,9 Donnely,Claverack,New York,12534.0,1800.0,Not Owned
8471,SOLD,294900,3.0,1.0,0.4,372 Quassapaug Rd,Woodbury,Connecticut,6798.0,1056.0,Not Owned
8472,SOLD,312000,4.0,2.0,0.45,61 Snyder Rd,Ghent,New York,12075.0,4520.0,6/24/2021
8473,SOLD,424000,3.0,2.0,48.96,281 Presbyterian Hill Rd,Stephentown,New York,12168.0,1585.0,Not Owned
8474,SOLD,35000,3.0,2.0,2.5,Jilroy Ln,Austerlitz,New York,12165.0,1302.0,Not Owned
8475,SOLD,5995000,5.0,8.0,22.55,42 Nettleton Hollow Rd,Washington,Connecticut,6793.0,6700.0,Not Owned
8476,SOLD,259000,3.0,2.0,0.32,60 Mango Cir,Watertown,Connecticut,6779.0,3030.0,Not Owned
8477,SOLD,495000,3.0,2.0,0.21,96 SW Colony Rd,Copake,New York,12529.0,1167.0,Not Owned
8478,SOLD,345000,2.0,1.0,1.5,4183 State Route 203,Chatham,New York,12132.0,3200.0,Not Owned
8479,SOLD,3495000,3.0,4.0,176.1,37 Melius Rd,Warren,Connecticut,6754.0,4180.0,6/2/2005
8480,SOLD,9900000,5.0,2.0,106.0,46C Senff Rd,Washington,Connecticut,6793.0,12832.0,Not Owned
8481,SOLD,425000,3.0,2.0,94.26,Burden Lake Rd,Sand Lake,New York,12018.0,1200.0,Not Owned
8482,SOLD,149900,3.0,2.0,0.23,14 Penny Ln,Sand Lake,New York,12018.0,2694.0,11/5/2008
8483,SOLD,239900,4.0,2.0,2.03,633 Moore Hill Rd,Stephentown,New York,12168.0,3050.0,12/27/2004
8484,SOLD,1500000,7.0,8.0,18.16,124 Town Line Hwy S,Bethlehem,Connecticut,6751.0,8020.0,Not Owned
8485,SOLD,130000,5.0,1.0,1.0,113 Richard Rd,Torrington,Connecticut,6790.0,2472.0,Not Owned
8486,SOLD,350000,3.0,2.0,0.55,154 Pepperidge Tree Rd,Watertown,Connecticut,6795.0,2446.0,Not Owned
8487,SOLD,38600,3.0,3.0,3.0,4946 S Stephentown Rd,Stephentown,New York,12168.0,3092.0,10/17/2003
8488,SOLD,129900,3.0,2.0,3.31,9 Pegs Way,Thomaston,Connecticut,6787.0,1200.0,5/6/2021
8489,SOLD,349900,3.0,2.0,1.1,1389 Bantam Rd,Litchfield,Connecticut,6750.0,1447.0,12/4/2018
8490,SOLD,245000,3.0,2.0,0.39,4 Bonner Ave,Nassau,New York,12123.0,1400.0,12/23/2015
8491,SOLD,430000,3.0,2.0,8.39,1785 Main St N,Woodbury,Connecticut,6798.0,1740.0,Not Owned
8492,SOLD,789000,3.0,3.0,1.18,168 Bentley Cir,Goshen,Connecticut,6756.0,3828.0,3/7/2003
8493,SOLD,1895000,4.0,5.0,16.06,49 Pond Valley Rd,Woodbury,Connecticut,6798.0,6014.0,Not Owned
8494,SOLD,4500000,4.0,7.0,0.68,10 Evans Passway,Morris,Connecticut,6763.0,8700.0,1/30/2017
8495,SOLD,325000,12.0,8.0,1.0,14 Chatham St,Nassau,New York,12123.0,2130.0,Not Owned
8496,SOLD,449900,3.0,3.0,0.09,14 Seminole Cir Unit 14,Litchfield,Connecticut,6750.0,2286.0,Not Owned
8497,SOLD,725000,4.0,4.0,0.9,145 Bentley Cir,Goshen,Connecticut,6756.0,2827.0,7/7/2004
8498,SOLD,590000,3.0,3.0,7.54,107 Taconic Creek Rd,Hillsdale,New York,12529.0,2450.0,10/10/2019
8499,SOLD,55000,3.0,2.0,5.05,294 Beck Rd,Hoosick,New York,12089.0,1200.0,Not Owned
8500,SOLD,8200000,5.0,2.0,70.7,46 Senff Rd,Washington,Connecticut,6793.0,12832.0,Not Owned
8501,SOLD,450000,9.0,6.0,0.5,1121 NY 295,East Chatham,New York,12060.0,7022.0,Not Owned
8502,SOLD,1850000,3.0,2.0,167.48,455 VT Route 30,Winhall,Vermont,5340.0,1200.0,Not Owned
8503,SOLD,250000,3.0,2.0,2.67,152 Main St,Hoosick Falls,New York,12090.0,9350.0,10/1/2012
8504,SOLD,150000,2.0,2.0,0.45,86 Mason Ln,Pittstown,New York,12180.0,1550.0,4/2/2020
8505,SOLD,42000,3.0,3.0,7.71,Moore Hill Rd,Stephentown,New York,12168.0,3092.0,Not Owned
8506,SOLD,59900,4.0,3.0,10.96,146 Josh Hall Pond Rd,Grafton,New York,12082.0,1892.0,Not Owned
8507,SOLD,340000,5.0,3.0,0.52,43 Spring St,Copake,New York,12521.0,2400.0,6/1/2000
8508,SOLD,82500,3.0,4.0,2.75,County Route 28B,Kinderhook,New York,12184.0,1980.0,Not Owned
8509,SOLD,495000,3.0,2.0,70.0,902 County Road 3,Ancram,New York,12503.0,2200.0,Not Owned
8510,SOLD,210000,3.0,4.0,20.35,Route 28B,Kinderhook,New York,12184.0,1980.0,Not Owned
8511,SOLD,205000,3.0,2.0,0.36,3005 NY 43,Sand Lake,New York,12018.0,1592.0,Not Owned
8512,SOLD,290000,3.0,2.0,0.24,2273 Route 66,Ghent,New York,12075.0,1713.0,Not Owned
8513,SOLD,265000,4.0,2.0,0.6,1661 NY Highway 2,Petersburgh,New York,12138.0,1950.0,10/10/2018
8514,SOLD,574900,4.0,4.0,2.46,25 Woodward Rd,Morris,Connecticut,6763.0,2984.0,5/12/2008
8515,SOLD,299000,3.0,3.0,3.0,278 Sawchuck Rd,Northeast,New York,12546.0,1768.0,Not Owned
8516,SOLD,640000,4.0,3.0,6.03,48 Belden St,Canaan,Connecticut,6031.0,2800.0,6/28/1988
8517,SOLD,350000,5.0,3.0,1.5,3675 Route 67,Greenville,New York,12405.0,2136.0,Not Owned
8518,SOLD,785000,3.0,4.0,0.45,30 Prospect St,Canaan,Connecticut,6031.0,3226.0,Not Owned
8519,SOLD,269000,3.0,1.0,68.0,9 Preusser Rd,Claverack,New York,12534.0,1800.0,Not Owned
8520,SOLD,6295000,4.0,5.0,21.51,207 Bantam Lake Rd,Morris,Connecticut,6763.0,4000.0,Not Owned
8521,SOLD,2200000,4.0,5.0,19.0,117 Dibble Hill Rd,Cornwall,Connecticut,6796.0,4809.0,7/16/2001
8522,SOLD,2850000,40.0,36.0,1.78,1-7 Church St,Claverack,New York,12565.0,27443.0,Not Owned
8523,SOLD,1800000,2.0,1.0,358.0,Snydertown Estate Rd Lot L,Taghkanic,New York,12521.0,1675.0,Not Owned
8524,SOLD,349900,3.0,3.0,19.1,172 Madden Rd,Stephentown,New York,12168.0,2864.0,Not Owned
8525,SOLD,280000,5.0,4.0,2.0,161 County Route 28B,Kinderhook,New York,12184.0,2000.0,2/22/2019
8526,SOLD,400000,2.0,1.0,0.14,47 Island Trl,Morris,Connecticut,6763.0,836.0,11/9/2007
8527,SOLD,650000,4.0,2.0,14.61,5056 NY Rt # 7,Hoosick Falls,New York,12090.0,3860.0,Not Owned
8528,SOLD,52000,3.0,2.0,5.22,Hand Ln,New Lebanon,New York,12125.0,1804.0,Not Owned
8529,SOLD,599900,4.0,2.0,6.0,1917 Main St N,Woodbury,Connecticut,6798.0,3523.0,1/29/2002
8530,SOLD,549000,4.0,3.0,2.1,262 Algonquin Beach Rd,Poestenkill,New York,12018.0,5127.0,8/27/2019
8531,SOLD,229900,2.0,1.0,2.39,494 Route 23,Claverack,New York,12513.0,720.0,3/24/2021
8532,SOLD,250000,2.0,2.0,65.0,178 Lockrow Rd,Troy,New York,12180.0,1473.0,Not Owned
8533,SOLD,350000,3.0,3.0,0.15,76 Main St,Northeast,New York,12546.0,1802.0,3/21/1995
8534,SOLD,544900,3.0,3.0,5.03,210 Blue Swamp Rd,Litchfield,Connecticut,6759.0,2572.0,2/3/2006
8535,SOLD,75000,3.0,2.0,0.23,Lakeview Rd,Copake,New York,12516.0,1482.0,Not Owned
8536,SOLD,215000,2.0,1.0,0.25,4 Summit,Philmont,New York,12565.0,806.0,Not Owned
8537,SOLD,25000,3.0,2.0,0.29,L11 Ashey Dr,Hoosick Falls,New York,12090.0,1200.0,Not Owned
8538,SOLD,725000,4.0,3.0,0.96,21 Brynmoor Ct,Goshen,Connecticut,6756.0,3451.0,6/2/2003
8539,SOLD,749000,4.0,4.0,3.0,116 Soller Heights Rd,Ghent,New York,12075.0,4179.0,Not Owned
8540,SOLD,165000,3.0,4.0,8.4,Wallace Rd,Kinderhook,New York,12106.0,1980.0,Not Owned
8541,SOLD,2450000,4.0,5.0,6.44,194 Salmon Kill Rd,Salisbury,Connecticut,6039.0,3564.0,7/24/2008
8542,SOLD,289000,2.0,1.0,10.06,Tompkins Rd,Taghkanic,New York,12502.0,1675.0,Not Owned
8543,SOLD,995000,3.0,4.0,92.0,Off Route 203,Kinderhook,New York,12184.0,1980.0,Not Owned
8544,SOLD,389000,3.0,2.0,76.95,County Route 32,Chatham,New York,12115.0,3200.0,Not Owned
8545,SOLD,999999,3.0,2.0,75.0,8 Barnes Rd,Canaan,Connecticut,6031.0,5082.0,Not Owned
8546,SOLD,105000,5.0,3.0,1.14,10 Wyomanock Rd,Stephentown,New York,12168.0,3092.0,Not Owned
8547,SOLD,79900,2.0,1.0,1.81,528 State Route 346,Petersburgh,New York,12138.0,1944.0,Not Owned
8548,SOLD,225700,3.0,2.0,0.81,779 Route 217,Claverack,New York,12513.0,2104.0,Not Owned
8549,SOLD,325000,4.0,3.0,1.24,389 Talerico Rd,Ghent,New York,12075.0,2464.0,Not Owned
8550,SOLD,80000,3.0,2.0,0.52,4243 County Route 9,New Lebanon,New York,12125.0,1804.0,Not Owned
8551,SOLD,259900,2.0,1.0,0.98,382 B Hill Rd,Pownal,Vermont,5261.0,1248.0,Not Owned
8552,SOLD,195000,2.0,1.0,1.7,500 Pine Valley Rd,Hoosick Falls,New York,12090.0,1010.0,Not Owned
8553,SOLD,79950,3.0,3.0,1.09,6 Kennedy Dr,Litchfield,Connecticut,6778.0,2466.0,9/17/2015
8554,SOLD,749000,3.0,4.0,0.46,346 Main St,Salisbury,Connecticut,6039.0,3386.0,Not Owned
8555,SOLD,589777,4.0,4.0,10.5,12 Guinea Rd,Sharon,Connecticut,6069.0,3019.0,1/3/1995
8556,SOLD,1099000,5.0,5.0,7.98,21 Maple Rdg,Litchfield,Connecticut,6759.0,5806.0,10/31/1996
8557,SOLD,539900,3.0,2.0,3.74,289 Kenyon Rd,Morris,Connecticut,6763.0,1382.0,5/8/2002
8558,SOLD,399900,5.0,2.0,4.3,398 Route 203,Spencertown,New York,12165.0,2499.0,Not Owned
8559,SOLD,349900,3.0,2.0,1.25,3975 NY 150,Sand Lake,New York,12196.0,2000.0,Not Owned
8560,SOLD,449900,4.0,2.0,1.15,255 South St,Litchfield,Connecticut,6759.0,2537.0,Not Owned
8561,SOLD,55000,3.0,3.0,1.03,192 Weatherwax Rd Lot 2,Poestenkill,New York,12140.0,1200.0,Not Owned
8562,SOLD,425000,3.0,4.0,0.91,15 Every Rd,Ghent,New York,12075.0,2120.0,3/7/2022
8563,SOLD,319000,4.0,2.0,1.1,33 Viewmont Rd,Copake,New York,12516.0,1482.0,Not Owned
8564,SOLD,369000,1.0,1.0,14.62,407 Tompkins Rd,Copake,New York,12502.0,880.0,9/10/2004
8565,SOLD,274900,3.0,2.0,68.39,1224-A Pine Valley Rd,Hoosick Falls,New York,12090.0,1200.0,Not Owned
8566,SOLD,1200000,5.0,2.0,103.0,1666 County # 21,Ghent,New York,12075.0,2657.0,Not Owned
8567,SOLD,42000,3.0,2.0,10.0,64 Fish and Game Rd,Hoosick Falls,New York,12090.0,1200.0,Not Owned
8568,SOLD,105000,2.0,1.0,54.38,193 E Hollow Rd,Petersburgh,New York,12138.0,1200.0,9/22/2021
8569,SOLD,118500,3.0,3.0,19.56,Oak Hill Rd,Poestenkill,New York,12018.0,1200.0,Not Owned
8570,SOLD,365000,3.0,2.0,1.0,43 State Line Rd,Millerton,New York,12546.0,2710.0,1/23/2019
8571,SOLD,325000,4.0,3.0,1.9,4 Lockwood Rd,Hillsdale,New York,12521.0,1704.0,1/22/2003
8572,SOLD,189000,2.0,1.0,0.21,96 Holser Rd,Sand Lake,New York,12018.0,928.0,Not Owned
8573,SOLD,239900,3.0,2.0,0.25,43 Church St,Chatham,New York,12037.0,1412.0,6/15/2005
8574,SOLD,175000,3.0,1.0,30.5,Horseshoe Ln,Pownal,Vermont,5201.0,2584.0,Not Owned
8575,SOLD,895000,5.0,4.0,4.89,94 Kent Rd S,Cornwall,Connecticut,6754.0,4805.0,Not Owned
8576,SOLD,999000,3.0,1.0,87.5,575 Weekeepeemee Rd,Woodbury,Connecticut,6798.0,2000.0,12/3/1987
8577,SOLD,548000,3.0,2.0,2.9,278 Tsatsawassa Lake Rd,East Nassau,New York,12062.0,2780.0,2/25/1999
8578,SOLD,374000,3.0,2.0,0.48,21 Lake Rd,Woodbury,Connecticut,6798.0,1539.0,1/5/2021
8579,SOLD,299000,3.0,2.0,31.95,County Route 9 and Avery Ln,New Lebanon,New York,12125.0,1804.0,Not Owned
8580,SOLD,549000,3.0,3.0,2.73,225 Orchard Ave,Woodbury,Connecticut,6798.0,1800.0,Not Owned
8581,SOLD,579900,4.0,5.0,0.99,157 Bentley Cir,Goshen,Connecticut,6756.0,2515.0,5/3/2006
8582,SOLD,399000,3.0,3.0,28.0,101 Shear Shop Rd,Litchfield,Connecticut,6759.0,2466.0,Not Owned
8583,SOLD,579900,3.0,3.0,0.09,404 Hunter Dr,Litchfield,Connecticut,6759.0,2070.0,Not Owned
8584,SOLD,399000,3.0,2.0,3.79,41 Pond Hill Rd,Copake,New York,12521.0,1560.0,7/28/2015
8585,SOLD,129000,3.0,1.0,0.14,61 Center St,Hoosick Falls,New York,12090.0,2926.0,9/10/1996
8586,SOLD,160000,2.0,2.0,0.22,90 State Line Rd,Millerton,New York,12546.0,576.0,Not Owned
8587,SOLD,39900,2.0,2.0,2.88,1 Meracle Way,Pittstown,New York,12180.0,1200.0,7/10/2002
8588,SOLD,395000,3.0,2.0,5.0,126 Percy Hill Rd,Chatham,New York,12136.0,2042.0,2/8/2021
8589,SOLD,514900,4.0,3.0,20.81,125 Spicer Rd,Hoosick Falls,New York,12090.0,3900.0,Not Owned
8590,SOLD,229500,2.0,2.0,2.3,471 County Route 7,Schodack Landing,New York,12123.0,980.0,Not Owned
8591,SOLD,285000,3.0,2.0,0.44,22 Chestnut Ave,Watertown,Connecticut,6779.0,1528.0,Not Owned
8592,SOLD,368500,4.0,3.0,1.1,57 Bayberry Dr,Thomaston,Connecticut,6787.0,2440.0,5/19/2000
8593,SOLD,19500,3.0,2.0,0.31,Center Hill Rd,Copake,New York,12516.0,1482.0,Not Owned
8594,SOLD,249900,3.0,3.0,0.24,175 Evelyn St,Watertown,Connecticut,6779.0,1452.0,Not Owned
8595,SOLD,225000,2.0,1.0,0.06,90 Electric Park Rd,Valatie,New York,12184.0,800.0,Not Owned
8596,SOLD,825000,4.0,2.0,9.5,23 Route 7 N,Canaan,Connecticut,6031.0,2529.0,8/16/2016
8597,SOLD,495000,3.0,2.0,0.18,141 Lake Shore Dr,Copake,New York,12516.0,1080.0,Not Owned
8598,SOLD,2200000,7.0,8.0,80.0,Missing,Canaan,Connecticut,6031.0,8654.0,7/7/1997
8599,SOLD,1500000,5.0,4.0,3.41,27 Trotta Ln,Morris,Connecticut,6763.0,3020.0,7/9/2020
8600,SOLD,1850000,3.0,4.0,0.89,Missing,Litchfield,Connecticut,6759.0,4394.0,8/11/2016
8601,SOLD,44000,3.0,2.0,0.06,18 High St,Hoosick Falls,New York,12090.0,1650.0,Not Owned
8602,SOLD,143900,8.0,4.0,0.11,14 First St,Hoosick Falls,New York,12090.0,5342.0,Not Owned
8603,SOLD,143900,10.0,4.0,0.11,14 1st St,Hoosick Falls,New York,12090.0,3762.0,Not Owned
8604,SOLD,220000,3.0,2.0,1.57,860 Nassau Averill Park Rd,Nassau,New York,12123.0,1831.0,Not Owned
8605,SOLD,350000,3.0,2.0,18.7,3201 State Route 66,Chatham,New York,12184.0,1102.0,Not Owned
8606,SOLD,14000,3.0,2.0,1.88,227 School House Rd Lot 2,New Lebanon,New York,12125.0,1804.0,Not Owned
8607,SOLD,117900,2.0,1.0,0.2,19243 Nys State Route 22,Petersburgh,New York,12138.0,1054.0,Not Owned
8608,SOLD,760000,2.0,2.0,2.2,458 Maple St,Litchfield,Connecticut,6759.0,2272.0,8/5/2002
8609,SOLD,125000,3.0,2.0,5.5,Kreiger Ln,Brunswick,New York,12180.0,1216.0,Not Owned
8610,SOLD,565000,3.0,3.0,3.1,89 Long Meadow Rd,Bethlehem,Connecticut,6751.0,2811.0,Not Owned
8611,SOLD,275000,5.0,3.0,0.41,5884 S Elm Ave,Millerton,New York,12546.0,1740.0,7/8/2002
8612,SOLD,650000,4.0,3.0,4.75,3 Whispering Pines Ln,Goshen,Connecticut,6756.0,3948.0,12/18/2007
8613,SOLD,589900,3.0,2.0,0.33,115 Second Dyke Rd,Sand Lake,New York,12018.0,1271.0,5/3/2017
8614,SOLD,380000,4.0,2.0,0.5,1142 Guernseytown Rd,Watertown,Connecticut,6795.0,1821.0,5/14/2007
8615,SOLD,1395000,4.0,3.0,96.38,1115 Route 23,Craryville,New York,12513.0,2899.0,4/23/1998
8616,SOLD,725000,3.0,4.0,5.38,126 Temple Rd,New Lebanon,New York,12125.0,2599.0,Not Owned
8617,SOLD,1225000,4.0,3.0,22.04,563 County Rte 34 Rd,East Chatham,New York,12060.0,2508.0,Not Owned
8618,SOLD,649000,3.0,2.0,0.79,1384 Arnolds Mills Rd,Ghent,New York,12037.0,1512.0,Not Owned
8619,SOLD,899000,4.0,3.0,2.91,245 Cornwall Rd,Warren,Connecticut,6754.0,3544.0,8/28/2017
8620,SOLD,1395000,4.0,3.0,96.0,1115 State Route 23,Craryville,New York,12521.0,2899.0,Not Owned
8621,SOLD,1200000,4.0,2.0,88.79,39 Hautboy Hill Rd,Cornwall,Connecticut,6031.0,2504.0,1/13/2004
8622,SOLD,398715,3.0,2.0,0.25,64 E Averill Ave,Sand Lake,New York,12018.0,1602.0,Not Owned
8623,SOLD,259000,3.0,4.0,4.04,423 US Route 20,New Lebanon,New York,12125.0,2574.0,Not Owned
8624,SOLD,140000,4.0,3.0,7.39,1 Pie Hill Rd,Goshen,Connecticut,6756.0,1536.0,Not Owned
8625,SOLD,158000,4.0,3.0,6.24,2 Pie Hill Rd,Goshen,Connecticut,6756.0,1536.0,Not Owned
8626,SOLD,289900,1.0,1.0,0.27,50 Kasson Ave,Bethlehem,Connecticut,6751.0,888.0,8/7/2020
8627,SOLD,325000,4.0,2.0,3.6,158 Gay St,Sharon,Connecticut,6069.0,1827.0,Not Owned
8628,SOLD,545000,7.0,3.0,1.69,346 Sharon Tpke,Goshen,Connecticut,6756.0,2174.0,Not Owned
8629,SOLD,325000,4.0,2.0,0.46,133 East St,Litchfield,Connecticut,6759.0,1696.0,7/5/2006
8630,SOLD,469900,4.0,3.0,2.01,31 Lynn Rd,Sand Lake,New York,12018.0,3984.0,6/5/2018
8631,SOLD,419000,4.0,3.0,0.98,73 Maple Ln S,Kinderhook,New York,12130.0,2442.0,Not Owned
8632,SOLD,265000,4.0,2.0,0.69,189 Main St,Copake,New York,12516.0,1800.0,7/12/2011
8633,SOLD,249900,3.0,3.0,0.39,45 Cannon Ridge Dr,Watertown,Connecticut,6795.0,1533.0,8/3/2005
8634,SOLD,429999,4.0,3.0,1.89,332 Torrington Rd,Litchfield,Connecticut,6759.0,2540.0,6/26/2015
8635,SOLD,795000,5.0,5.0,5.35,76 French Mountain Rd,Watertown,Connecticut,6795.0,5334.0,Not Owned
8636,SOLD,4995000,5.0,6.0,22.97,30 Laddie Ln,Salisbury,Connecticut,6039.0,7195.0,7/15/2013
8637,SOLD,385000,9.0,6.0,3.01,289 Middle Pownal Rd,Pownal,Vermont,5261.0,3580.0,Not Owned
8638,SOLD,644900,3.0,3.0,0.93,110 Brynmoor Ct,Goshen,Connecticut,6756.0,2804.0,6/17/2016
8639,SOLD,775000,4.0,2.0,13.03,4138 Route 203,Chatham,New York,12132.0,2491.0,Not Owned
8640,SOLD,478900,4.0,3.0,4.01,3964 NY 150,Sand Lake,New York,12018.0,2321.0,Not Owned
8641,SOLD,895000,9.0,5.0,0.19,166 Main St,Philmont,New York,12565.0,10000.0,Not Owned
8642,SOLD,999500,4.0,5.0,5.0,27 Pond Ridge Rd,Goshen,Connecticut,6756.0,2166.0,9/6/2006
8643,SOLD,149900,3.0,2.0,0.58,542 Davis St,Watertown,Connecticut,6779.0,1200.0,6/12/2020
8644,SOLD,2375000,5.0,6.0,3.8,36 Senff Rd,Washington,Connecticut,6793.0,4917.0,8/25/2006
8645,SOLD,142000,2.0,1.0,1.48,22 Frazier Ln,Hoosick Falls,New York,12090.0,1080.0,Not Owned
8646,SOLD,245000,4.0,2.0,1.0,3074 Upper Main St,Valatie,New York,12184.0,1596.0,5/17/2018
8647,SOLD,220000,2.0,1.0,1.4,6137 Route 22,Millerton,New York,12546.0,800.0,12/22/2004
8648,SOLD,549000,3.0,2.0,0.25,663 Route 217,Claverack,New York,12534.0,1890.0,1/10/2020
8649,SOLD,264900,3.0,2.0,4.25,146 Snake Hill Rd,Sand Lake,New York,12018.0,1080.0,2/13/2019
8650,SOLD,1350000,21.0,25.0,9.9,571 Torrington Rd,Litchfield,Connecticut,6759.0,14500.0,Not Owned
8651,SOLD,15000000,8.0,10.0,157.0,47 White Bridge Rd,Chatham,New York,12136.0,14058.0,10/20/2009
8652,SOLD,139900,4.0,1.0,0.12,1616 Burden Lake Rd,Sand Lake,New York,12018.0,2288.0,Not Owned
8653,SOLD,439900,3.0,2.0,0.56,21 Cardinal Ave,Sand Lake,New York,12196.0,3200.0,4/3/2018
8654,SOLD,435000,3.0,2.0,12.0,154 Hennett Rd,Kinderhook,New York,12184.0,1980.0,Not Owned
8655,SOLD,399000,3.0,1.0,47.73,1654 State Route 295,Canaan,New York,12029.0,5082.0,Not Owned
8656,SOLD,2750000,4.0,7.0,7.99,7 E Farm Rd,Middlebury,Connecticut,6762.0,5741.0,3/31/2005
8657,SOLD,565000,4.0,4.0,0.6,190 S Lake St,Litchfield,Connecticut,6759.0,2932.0,Not Owned
8658,SOLD,19000,2.0,2.0,0.4,618 Madonna Lake Rd,Berlin,New York,12022.0,1525.0,Not Owned
8659,SOLD,899000,6.0,5.0,5.0,63 Mountain View Dr,Sand Lake,New York,12018.0,4100.0,Not Owned
8660,SOLD,165000,3.0,3.0,27.45,489 Garfield Rd,Stephentown,New York,12168.0,3092.0,Not Owned
8661,SOLD,2475000,5.0,4.0,2.09,64 Prospect St,Litchfield,Connecticut,6759.0,4612.0,5/19/2004
8662,SOLD,625000,4.0,3.0,15.46,54 Indian Cave Rd,Salisbury,Connecticut,6068.0,2128.0,1/18/2008
8663,SOLD,2550000,5.0,4.0,56.1,654 County Route 9,Ghent,New York,12075.0,4960.0,10/14/2010
8664,SOLD,497500,3.0,1.0,17.32,180 Preusser Rd,Claverack,New York,12521.0,1400.0,Not Owned
8665,SOLD,2875000,3.0,4.0,5.17,185 Sharon Rd,Salisbury,Connecticut,6039.0,2178.0,Not Owned
8666,SOLD,220000,3.0,2.0,1.94,227 School House Rd Lot 1,New Lebanon,New York,12125.0,2824.0,Not Owned
8667,SOLD,189000,3.0,1.0,0.59,6428 State Route 66,East Nassau,New York,12062.0,1360.0,Not Owned
8668,SOLD,199900,3.0,4.0,1.0,191 Birch Hill Rd,Harwinton,Connecticut,6791.0,2432.0,Not Owned
8669,SOLD,60000,3.0,2.0,5.0,County Rt # 5,Austerlitz,New York,12017.0,1302.0,Not Owned
8670,SOLD,45000,3.0,2.0,3.3,293 Woodward Rd,Schodack Landing,New York,12033.0,1200.0,Not Owned
8671,SOLD,80000,4.0,3.0,1.0,192 Old Route 66,Sand Lake,New York,12018.0,2367.0,10/6/2015
8672,SOLD,234800,4.0,1.0,1.24,192 Weatherwax Rd,Poestenkill,New York,12140.0,1232.0,Not Owned
8673,SOLD,279900,3.0,3.0,0.37,23 Eastview Rd,Sand Lake,New York,12018.0,2073.0,6/8/2005
8674,SOLD,649000,4.0,4.0,5.81,134 Grapevine Ln,Pownal,Vermont,5261.0,7102.0,Not Owned
8675,SOLD,205000,3.0,1.0,0.41,620 Thomaston Rd,Watertown,Connecticut,6795.0,1743.0,12/11/2017
8676,SOLD,2400000,4.0,4.0,100.94,123 Cemetery Rd,New Lebanon,New York,12125.0,3648.0,Not Owned
8677,SOLD,239000,3.0,2.0,0.37,200 Scoville Hill Rd,Harwinton,Connecticut,6791.0,1123.0,5/24/2016
8678,SOLD,195000,3.0,2.0,42.38,New Concord Rd,Canaan,New York,12029.0,5082.0,Not Owned
8679,SOLD,649000,4.0,1.0,56.42,55 Benedict and 371 Stoddard Rd,Morris,Connecticut,6763.0,1200.0,Not Owned
8680,SOLD,2850000,4.0,4.0,31.08,108 Fairchild Rd,Sharon,Connecticut,6069.0,3387.0,1/30/1995
